case,hyperparameters,num_trading_days,pct_trading_days,num_positive_returns,pct_positive_returns,mean,std,min,median,max,skew,kurtosis,t_statistic,p_value
cluster_3,"(90, 200, 2, 0.2, -2, -0.2)",328.2555556,0.540783452,164.2555556,0.502570743,0.000869415,0.025748163,-0.108099816,0.000169837,0.14864575,0.725138725,7.697347153,-0.096791898,0.923018914
cluster_4,"(90, 200, 2, 0.2, -2, -0.2)",281.6,0.463920923,144.9888889,0.517759036,0.00141016,0.024512593,-0.100012821,0.00066179,0.127449644,0.530173594,6.125268416,-3.518155082,0.000561933
cluster_0,"(90, 200, 2, 0.3, -2, -0.3)",288.6777778,0.475581183,145.6,0.50802276,0.001088834,0.025311962,-0.121315329,0.000288073,0.139060811,0.463734175,9.186210995,-0.965539631,0.335808782
cluster_1,"(90, 200, 2, 0.3, -2, -0.3)",289.9666667,0.477704558,149.0777778,0.516113231,0.00129816,0.022870688,-0.092247323,0.000735187,0.125784223,0.698338433,6.741127029,-2.525226284,0.01245063
cluster_2,"(90, 200, 2, 0.3, -2, -0.3)",271.2777778,0.446915614,140.1888889,0.518296722,0.001296478,0.022902522,-0.096727192,0.000729468,0.115009468,0.364966755,5.683854173,-2.27713442,0.024066522
cluster_3,"(90, 200, 2, 0.3, -2, -0.3)",314.2,0.517627677,157.2333333,0.502537655,0.000860452,0.025748792,-0.107227825,0.000153346,0.145629939,0.686850103,7.385603102,0.255749716,0.798475045
cluster_4,"(90, 200, 2, 0.3, -2, -0.3)",269.1888889,0.443474282,138.7888889,0.518962897,0.001477754,0.024606709,-0.099460347,0.00067282,0.126659929,0.533239932,6.03236558,-3.435769227,0.000744495
cluster_0,"(90, 200, 2, 0.4, -2, -0.4)",274.4222222,0.452095918,138.5444444,0.508756336,0.001164625,0.025363988,-0.118460704,0.000303431,0.138849422,0.518220538,9.076424466,-1.475743265,0.142120467
cluster_1,"(90, 200, 2, 0.4, -2, -0.4)",275.2,0.453377265,141.8,0.517464261,0.00135578,0.022987524,-0.091483089,0.000780752,0.125478697,0.712457951,6.71993982,-3.103523145,0.002227328
cluster_2,"(90, 200, 2, 0.4, -2, -0.4)",258.9555556,0.426615413,133.9111111,0.519418436,0.001341509,0.022985712,-0.095532778,0.00075846,0.112981575,0.339678544,5.495712646,-2.450858598,0.0153712
cluster_3,"(90, 200, 2, 0.4, -2, -0.4)",299.8555556,0.493995973,149.8777778,0.5020619,0.00087467,0.025776956,-0.105319617,0.000139556,0.142198763,0.683480045,6.847492135,-0.029322397,0.976643459
cluster_4,"(90, 200, 2, 0.4, -2, -0.4)",257.5333333,0.424272378,132.6666667,0.518519736,0.001491392,0.024702167,-0.099009428,0.000649219,0.126027934,0.53944544,6.011314546,-3.661775473,0.000334396
cluster_0,"(90, 200, 2, 0.5, -2, -0.5)",263.8777778,0.43472451,132.9666667,0.508084607,0.00117072,0.025559166,-0.118460704,0.000297273,0.138849422,0.525277264,9.048198315,-1.415346106,0.159073711
cluster_1,"(90, 200, 2, 0.5, -2, -0.5)",261.2777778,0.43044115,134.7111111,0.517884213,0.001465513,0.02313763,-0.090298885,0.000798786,0.124796343,0.723342422,6.619951656,-3.573030825,0.000457008
cluster_2,"(90, 200, 2, 0.5, -2, -0.5)",248.8111111,0.409902984,128.5777778,0.519030223,0.001323558,0.023050497,-0.09514726,0.000740143,0.112927095,0.344359818,5.543688504,-2.306018196,0.022436451
cluster_3,"(90, 200, 2, 0.5, -2, -0.5)",280.9555556,0.462859235,140.5888889,0.502863857,0.000923562,0.025999402,-0.105105459,0.000155902,0.142071752,0.697875308,6.8696608,-0.205521358,0.83742413
cluster_4,"(90, 200, 2, 0.5, -2, -0.5)",246.6666667,0.406370126,127.2444444,0.519420946,0.001552922,0.02471433,-0.09812205,0.000710971,0.124883519,0.573687309,5.962085171,-3.804787948,0.000199686
cluster_0,"(100, 50, 2, 0, -2, 0)",444.02,0.48954796,227.01,0.512130953,0.000814391,0.022209812,-0.117526877,0.000423336,0.149254067,0.663875328,11.88783746,2.613869066,0.009640498
cluster_1,"(100, 50, 2, 0, -2, 0)",433.45,0.477894157,223.73,0.517330073,0.00114784,0.021004435,-0.099913964,0.000631905,0.135694251,0.711461196,9.630391047,-0.154722572,0.877197741
cluster_2,"(100, 50, 2, 0, -2, 0)",437.64,0.482513782,224.46,0.513387946,0.00114656,0.021570434,-0.102290092,0.000560484,0.137069951,0.704477379,8.84614106,-0.127479528,0.898697565
cluster_3,"(100, 50, 2, 0, -2, 0)",459.58,0.506703418,231.78,0.504859189,0.000854671,0.024440659,-0.121357162,0.000195519,0.169989216,0.869117507,11.16335158,2.317645201,0.021490756
cluster_4,"(100, 50, 2, 0, -2, 0)",429.25,0.473263506,223.98,0.523072269,0.001205473,0.02233478,-0.110145285,0.000859626,0.132609418,0.397891993,7.888465033,-0.533258754,0.594507908
cluster_0,"(100, 50, 2, 0.1, -2, -0.1)",427.64,0.471488423,218.18,0.51123069,0.000793443,0.022310348,-0.117526877,0.000395359,0.149133227,0.667532462,11.95667211,2.654610582,0.008587432
cluster_1,"(100, 50, 2, 0.1, -2, -0.1)",415.02,0.457574421,214.59,0.518372378,0.001167672,0.021020592,-0.098660892,0.00066074,0.134225276,0.705905567,9.421023768,-0.395305119,0.69304528
cluster_2,"(100, 50, 2, 0.1, -2, -0.1)",420.99,0.46415656,215.65,0.513077593,0.001138379,0.021608828,-0.101820645,0.000538005,0.13547121,0.683247091,8.687696805,-0.139933459,0.888865459
cluster_3,"(100, 50, 2, 0.1, -2, -0.1)",443.08,0.488511577,223.3,0.504483842,0.00086472,0.024558146,-0.120847834,0.000185861,0.169989216,0.881746846,11.22233146,2.1157154,0.035619012
cluster_4,"(100, 50, 2, 0.1, -2, -0.1)",410.38,0.452458655,214.75,0.524637056,0.001242427,0.022340042,-0.110024279,0.000888901,0.132257083,0.395755705,7.995506308,-0.859221668,0.391358263
cluster_0,"(100, 50, 2, 0.2, -2, -0.2)",411.04,0.453186329,209.23,0.510127457,0.000774337,0.022414375,-0.117168904,0.000372657,0.148729177,0.680144624,11.95745402,3.041916848,0.002669229
cluster_1,"(100, 50, 2, 0.2, -2, -0.2)",395.53,0.436085998,204.35,0.517998873,0.00118261,0.021058244,-0.097439108,0.000661779,0.133849805,0.729449837,9.582521087,-0.307073793,0.759110918
cluster_2,"(100, 50, 2, 0.2, -2, -0.2)",403.91,0.445325248,206.84,0.513031468,0.001150159,0.02164979,-0.100437198,0.000531822,0.135462347,0.714059602,8.707231142,-0.040724428,0.967559912
cluster_3,"(100, 50, 2, 0.2, -2, -0.2)",426.39,0.470110254,214.68,0.503985895,0.000848843,0.024655504,-0.120553416,0.000155009,0.169124119,0.879040591,11.27127453,2.440602108,0.015542265
cluster_4,"(100, 50, 2, 0.2, -2, -0.2)",390.83,0.430904079,204.81,0.525401174,0.001288373,0.02238318,-0.107575442,0.000887762,0.131736966,0.433887112,7.903732677,-1.015479653,0.311207171
cluster_0,"(100, 50, 2, 0.3, -2, -0.3)",392.03,0.432227122,199.66,0.510394539,0.00080029,0.022426318,-0.115255244,0.000362313,0.148729177,0.723801094,12.0991312,2.938695079,0.003687482
cluster_1,"(100, 50, 2, 0.3, -2, -0.3)",377.81,0.416549063,195.28,0.518207266,0.001197888,0.021134272,-0.096186916,0.000683271,0.133849805,0.742486136,9.629320521,-0.208373868,0.835151349
cluster_2,"(100, 50, 2, 0.3, -2, -0.3)",384.65,0.424090408,197.07,0.513204636,0.001154714,0.021705389,-0.09912902,0.000538544,0.134039779,0.703432211,8.604388149,0.113021445,0.910134715
cluster_3,"(100, 50, 2, 0.3, -2, -0.3)",406.77,0.448478501,204.74,0.503802234,0.000897297,0.024756378,-0.117709109,0.000136392,0.168818717,0.931038332,11.23903655,2.190091286,0.029686784
cluster_4,"(100, 50, 2, 0.3, -2, -0.3)",372.18,0.410341786,194.99,0.525549995,0.001280826,0.022348905,-0.10502799,0.00088942,0.126669106,0.411248604,7.415846774,-0.72669616,0.468344162
cluster_0,"(100, 50, 2, 0.4, -2, -0.4)",374.63,0.413042999,190.87,0.510756904,0.000830042,0.02257312,-0.114867142,0.000357849,0.148286421,0.734417277,12.10775902,2.609976084,0.009749482
cluster_1,"(100, 50, 2, 0.4, -2, -0.4)",358.77,0.395556781,185.38,0.518115176,0.001201438,0.021256336,-0.096006136,0.000689127,0.133849805,0.757879905,9.648606509,-0.174172021,0.86190835
cluster_2,"(100, 50, 2, 0.4, -2, -0.4)",363.83,0.401135612,186.7,0.514013449,0.001183642,0.021718623,-0.098142183,0.000577958,0.13233914,0.699061221,8.569124733,-0.033811268,0.973063849
cluster_3,"(100, 50, 2, 0.4, -2, -0.4)",388.27,0.428081588,195.42,0.503902411,0.000901614,0.024821568,-0.11668979,0.000164125,0.167223114,0.931551217,11.04223158,2.218083055,0.027692144
cluster_4,"(100, 50, 2, 0.4, -2, -0.4)",349.85,0.385722161,183.95,0.527498799,0.001374654,0.022510098,-0.10420887,0.000981664,0.126359348,0.424609128,7.315671225,-1.289847555,0.198721449
cluster_0,"(100, 50, 2, 0.5, -2, -0.5)",353.95,0.390242558,180.14,0.51033746,0.000819813,0.022724708,-0.113355405,0.000356707,0.148130592,0.759897602,12.25313526,2.772984326,0.006087052
cluster_1,"(100, 50, 2, 0.5, -2, -0.5)",341.39,0.376394708,176.19,0.517362368,0.00119394,0.021317166,-0.094797335,0.000662036,0.133784779,0.795201417,9.646170603,0.086097644,0.931475799
cluster_2,"(100, 50, 2, 0.5, -2, -0.5)",344.03,0.379305402,176.94,0.51538733,0.001237001,0.021746201,-0.096901445,0.000624608,0.1314659,0.714419502,8.729912047,-0.199047114,0.842445275
cluster_3,"(100, 50, 2, 0.5, -2, -0.5)",366.72,0.40432194,184.82,0.504564736,0.000937414,0.024917075,-0.11526512,0.000196333,0.166662563,0.961784385,11.07172759,2.106604265,0.036430595
cluster_4,"(100, 50, 2, 0.5, -2, -0.5)",329.03,0.362767365,173.2,0.528326779,0.001429129,0.022699464,-0.10420887,0.001016067,0.125454519,0.418219703,7.274722675,-1.41829771,0.157788636
cluster_0,"(100, 150, 2, 0, -2, 0)",367.04,0.519151344,184.21,0.50485363,0.000771863,0.023546494,-0.124321727,0.000202066,0.137322434,0.365512125,9.760861734,-1.712330393,0.088680169
cluster_1,"(100, 150, 2, 0, -2, 0)",370.16,0.523564356,189.78,0.514456037,0.001025108,0.022073974,-0.099503178,0.000556671,0.129568079,0.59393815,7.510464766,-4.004995633,0.0000896
cluster_2,"(100, 150, 2, 0, -2, 0)",365.3,0.51669024,188.23,0.516949967,0.001112814,0.022477628,-0.100391973,0.000693935,0.1239006,0.457844395,6.904242348,-4.399956546,0.0000187
cluster_3,"(100, 150, 2, 0, -2, 0)",394.17,0.557524752,196.12,0.498893907,0.000646233,0.025701984,-0.118775456,-0.00000905,0.150669203,0.583381927,7.86723985,-0.83935543,0.402430708
cluster_4,"(100, 150, 2, 0, -2, 0)",349.99,0.495035361,181.68,0.522194076,0.001587968,0.023881935,-0.105763448,0.00083746,0.136079369,0.590515936,7.176572593,-6.90987044,1.16E-10
cluster_0,"(100, 150, 2, 0.1, -2, -0.1)",352.91,0.499165488,177.35,0.505584835,0.000802283,0.023709613,-0.123893785,0.000213464,0.137322434,0.366976988,9.783378644,-1.444890213,0.150238714
cluster_1,"(100, 150, 2, 0.1, -2, -0.1)",354.31,0.501145686,181.86,0.514765877,0.00107175,0.02213897,-0.098201348,0.000573572,0.129344963,0.615326416,7.563798437,-3.804782206,0.00018985
cluster_2,"(100, 150, 2, 0.1, -2, -0.1)",352.64,0.498783593,181.84,0.517237937,0.001108861,0.022477098,-0.099606235,0.000704926,0.122280449,0.452421337,6.847440798,-3.782250421,0.000209329
cluster_3,"(100, 150, 2, 0.1, -2, -0.1)",376.07,0.531923621,187.42,0.499436328,0.000699693,0.025900965,-0.118297942,0.0000205,0.150669203,0.591818713,7.826472709,-0.725487244,0.469103508
cluster_4,"(100, 150, 2, 0.1, -2, -0.1)",335.78,0.474936351,174.25,0.522009287,0.001608725,0.023901429,-0.10483555,0.000821272,0.136079369,0.626118009,7.190515406,-6.372609241,1.81E-09
cluster_0,"(100, 150, 2, 0.2, -2, -0.2)",338.23,0.478401697,170.06,0.505751142,0.000831869,0.023765733,-0.122313828,0.000233593,0.13723925,0.40614742,9.712700681,-1.704053154,0.090123366
cluster_1,"(100, 150, 2, 0.2, -2, -0.2)",337.33,0.477128713,173.23,0.515367608,0.001139157,0.022256109,-0.096749392,0.000607654,0.129344963,0.653098183,7.56012998,-4.267838784,0.000031
cluster_2,"(100, 150, 2, 0.2, -2, -0.2)",336.97,0.476619519,173.88,0.517620014,0.001124656,0.022496743,-0.098942125,0.000723968,0.122007336,0.477454825,7.075154537,-3.915542231,0.000126714
cluster_3,"(100, 150, 2, 0.2, -2, -0.2)",360.65,0.510113154,179.43,0.498641194,0.000695808,0.026006151,-0.117078956,-0.0000164,0.150163496,0.60876752,7.796637312,-0.798511418,0.425617733
cluster_4,"(100, 150, 2, 0.2, -2, -0.2)",322.84,0.456633663,167.63,0.522248071,0.001646741,0.023961753,-0.104586681,0.00084234,0.134845141,0.61953252,7.045664521,-6.544883603,7.41E-10
cluster_0,"(100, 150, 2, 0.3, -2, -0.3)",323.62,0.457736917,162.81,0.506309158,0.000860674,0.02387191,-0.121081296,0.000239198,0.13723925,0.417390486,9.748629768,-1.800345679,0.073482328
cluster_1,"(100, 150, 2, 0.3, -2, -0.3)",322.22,0.455756719,165.9,0.516707398,0.001207321,0.022366015,-0.096157092,0.000659435,0.129207503,0.673642208,7.599649672,-4.566893552,0.00000878
cluster_2,"(100, 150, 2, 0.3, -2, -0.3)",322.06,0.45553041,166.21,0.518079471,0.001130453,0.022509013,-0.098127187,0.000732331,0.121276482,0.485919554,7.271688014,-3.864938909,0.000152292
cluster_3,"(100, 150, 2, 0.3, -2, -0.3)",347.91,0.492093352,172.72,0.497534537,0.000664705,0.0260837,-0.117054558,-0.0000508,0.149045736,0.60775359,7.792362549,-0.551397834,0.582016277
cluster_4,"(100, 150, 2, 0.3, -2, -0.3)",311.55,0.440664781,161.57,0.521646794,0.00163149,0.023984024,-0.103627009,0.000806707,0.134594675,0.631779006,7.033324084,-6.268919196,2.98E-09
cluster_0,"(100, 150, 2, 0.4, -2, -0.4)",305.9,0.432673267,154.37,0.507880178,0.000951093,0.023968304,-0.119980935,0.0003089,0.136711749,0.433333621,9.827475184,-2.142697917,0.033481393
cluster_1,"(100, 150, 2, 0.4, -2, -0.4)",309.75,0.438118812,159.47,0.516741138,0.001221597,0.022387555,-0.095259475,0.000661695,0.128117679,0.680104778,7.595036774,-4.434518044,0.0000153
cluster_2,"(100, 150, 2, 0.4, -2, -0.4)",307.32,0.434681754,158.42,0.517770303,0.001133648,0.02250261,-0.097766175,0.000715408,0.120548155,0.493178821,7.281188864,-3.517109907,0.000546014
cluster_3,"(100, 150, 2, 0.4, -2, -0.4)",333.52,0.471739745,165.56,0.49748661,0.000662061,0.026217145,-0.116887422,-0.0000639,0.14884922,0.620657656,7.809104694,-0.383082858,0.702083089
cluster_4,"(100, 150, 2, 0.4, -2, -0.4)",298.21,0.421796322,154.95,0.522464183,0.001664202,0.02401256,-0.102409963,0.000834813,0.133133607,0.642128572,6.975454265,-6.284667,2.57E-09
cluster_0,"(100, 150, 2, 0.5, -2, -0.5)",292.65,0.413932107,147.57,0.507558692,0.000964292,0.024158425,-0.11961417,0.000306455,0.136711749,0.44806002,9.87466333,-2.013372149,0.04560071
cluster_1,"(100, 150, 2, 0.5, -2, -0.5)",292.44,0.413635078,150.67,0.517195772,0.0012327,0.02242762,-0.094739306,0.000675196,0.1266335,0.670537461,7.536441955,-4.204162136,0.0000399
cluster_2,"(100, 150, 2, 0.5, -2, -0.5)",293.86,0.415643564,151.53,0.51801544,0.001135375,0.022586455,-0.096968532,0.000685227,0.120092178,0.496380432,7.294037536,-3.345766832,0.000989807
cluster_3,"(100, 150, 2, 0.5, -2, -0.5)",317.63,0.449264498,157.49,0.497400488,0.000681695,0.026427478,-0.116622027,-0.0000798,0.148798041,0.629134139,7.816680109,-0.345521757,0.730090466
cluster_4,"(100, 150, 2, 0.5, -2, -0.5)",285.76,0.404186704,148.6,0.523000601,0.001691237,0.024047892,-0.099814983,0.000854208,0.131056495,0.652605012,6.82771515,-6.194893949,4.18E-09
cluster_0,"(100, 200, 2, 0, -2, 0)",329.78,0.543294893,166.02,0.506251908,0.00099408,0.024311285,-0.120718521,0.00024511,0.139069262,0.483315359,9.648463409,-1.106081301,0.270457754
cluster_1,"(100, 200, 2, 0, -2, 0)",329.73,0.543212521,168.27,0.512617145,0.001202583,0.022837347,-0.096310136,0.000585399,0.129282901,0.664944057,7.185529484,-2.984011541,0.003244638
cluster_2,"(100, 200, 2, 0, -2, 0)",307.9,0.507248764,159.26,0.518760715,0.001239683,0.022945952,-0.10007576,0.000784423,0.118981029,0.348694807,5.83011909,-3.126269069,0.00207985
cluster_3,"(100, 200, 2, 0, -2, 0)",355.45,0.585584843,177.32,0.501323322,0.00075037,0.026027092,-0.112707711,0.000124418,0.151445844,0.662097118,7.761744114,0.461579743,0.645012986
cluster_4,"(100, 200, 2, 0, -2, 0)",315.14,0.519176277,162.07,0.517503857,0.001433268,0.024608036,-0.102277606,0.000613482,0.137062963,0.574912483,6.67051245,-3.367536159,0.000985287
cluster_0,"(100, 200, 2, 0.1, -2, -0.1)",317.26,0.522668863,159.74,0.506917488,0.000993365,0.024488081,-0.120641986,0.00027283,0.138804969,0.475538306,9.535153374,-1.158198133,0.248543818
cluster_1,"(100, 200, 2, 0.1, -2, -0.1)",317.49,0.523047776,162.24,0.5130538,0.001224185,0.022917569,-0.096310136,0.000587612,0.128801063,0.661520523,7.17149844,-3.148409792,0.001915264
cluster_2,"(100, 200, 2, 0.1, -2, -0.1)",295.79,0.487298188,152.75,0.517990016,0.001241054,0.023010745,-0.099564621,0.000765889,0.117161782,0.337510501,5.705781114,-2.969879891,0.003409111
cluster_3,"(100, 200, 2, 0.1, -2, -0.1)",341.81,0.563113674,170.37,0.500824229,0.000779537,0.026033084,-0.111700561,0.0000977,0.15124408,0.68863961,7.910617057,0.170431416,0.864876937
cluster_4,"(100, 200, 2, 0.1, -2, -0.1)",297.61,0.49029654,153.42,0.517995127,0.001484993,0.024708273,-0.101898688,0.000653694,0.134784127,0.56094394,6.531652846,-3.701509978,0.000304953
cluster_0,"(100, 200, 2, 0.2, -2, -0.2)",302.4,0.498187809,152.34,0.507211997,0.001022688,0.02465798,-0.120434454,0.000278196,0.137373171,0.458226294,9.348781152,-1.11736272,0.265487169
cluster_1,"(100, 200, 2, 0.2, -2, -0.2)",305.07,0.502586491,156.24,0.51394469,0.00127247,0.022959106,-0.095733847,0.000653915,0.127451027,0.6641772,7.131761675,-3.115445997,0.002126279
cluster_2,"(100, 200, 2, 0.2, -2, -0.2)",284.96,0.469456343,147.03,0.517559012,0.001185973,0.022924679,-0.097415866,0.000738264,0.114817188,0.324611509,5.547238765,-2.399227442,0.017442194
cluster_3,"(100, 200, 2, 0.2, -2, -0.2)",329.65,0.543080725,164.21,0.500437469,0.000801519,0.025970281,-0.109422318,0.00010036,0.150116966,0.710363095,7.820260198,0.217257461,0.82827319
cluster_4,"(100, 200, 2, 0.2, -2, -0.2)",284.67,0.468978583,147.09,0.519135412,0.001537936,0.024744055,-0.101052562,0.000702381,0.13397419,0.572243494,6.558580893,-3.767650432,0.000236742
cluster_0,"(100, 200, 2, 0.3, -2, -0.3)",290.06,0.47785832,146.03,0.50699016,0.001043037,0.024890325,-0.118904395,0.000277813,0.136495903,0.471169306,9.181174815,-0.873390467,0.38370379
cluster_1,"(100, 200, 2, 0.3, -2, -0.3)",292.04,0.481120264,149.82,0.514963746,0.001274506,0.023037819,-0.094972766,0.000707344,0.12686452,0.647066588,7.119065798,-2.637894798,0.009026562
cluster_2,"(100, 200, 2, 0.3, -2, -0.3)",273.28,0.450214168,141.16,0.518316957,0.001244013,0.022963071,-0.097180183,0.000755048,0.113670786,0.325894918,5.537244765,-2.250980506,0.025581406
cluster_3,"(100, 200, 2, 0.3, -2, -0.3)",314.71,0.518467875,156.83,0.500329265,0.000792582,0.025922027,-0.108515616,0.0000743,0.144738801,0.638104165,7.210164854,0.589271207,0.556440826
cluster_4,"(100, 200, 2, 0.3, -2, -0.3)",272.54,0.448995058,140.99,0.520156805,0.001590735,0.024842716,-0.100555335,0.000707489,0.133263446,0.57348794,6.47236186,-3.674084347,0.000327761
cluster_0,"(100, 200, 2, 0.4, -2, -0.4)",276.06,0.454794069,139.14,0.507834495,0.001109776,0.024939744,-0.116335233,0.000299031,0.13615257,0.517961343,9.086085777,-1.385781337,0.167688836
cluster_1,"(100, 200, 2, 0.4, -2, -0.4)",277.02,0.456375618,142.47,0.516509446,0.001336687,0.02315678,-0.094284956,0.000755821,0.126589547,0.656922714,7.145237173,-3.306089204,0.001125994
cluster_2,"(100, 200, 2, 0.4, -2, -0.4)",260.83,0.42970346,134.94,0.519810121,0.001296607,0.023064957,-0.096105211,0.000790661,0.111845683,0.302938027,5.364947521,-2.515285246,0.012814357
cluster_3,"(100, 200, 2, 0.4, -2, -0.4)",300.59,0.495205931,149.58,0.499676443,0.0008056,0.025955857,-0.106798228,0.0000443,0.1415448,0.633203222,6.72610849,0.287974019,0.773699515
cluster_4,"(100, 200, 2, 0.4, -2, -0.4)",260.42,0.429028007,134.66,0.519937892,0.001603149,0.024905401,-0.100149508,0.000699286,0.13196193,0.571361219,6.430014755,-3.896728307,0.000143266
cluster_0,"(100, 200, 2, 0.5, -2, -0.5)",265,0.436573311,133.27,0.507048709,0.001113006,0.025125002,-0.116330277,0.000288933,0.13615257,0.525768385,9.067784636,-1.272335912,0.205058197
cluster_1,"(100, 200, 2, 0.5, -2, -0.5)",263.45,0.434019769,135.53,0.516701823,0.001437211,0.023313672,-0.093219172,0.000763929,0.125975428,0.66816259,7.047212027,-3.706508524,0.000274935
cluster_2,"(100, 200, 2, 0.5, -2, -0.5)",250.43,0.412570016,129.6,0.51986203,0.001287819,0.023135888,-0.095758245,0.000795085,0.11179665,0.305081505,5.409173671,-2.364504934,0.019163299
cluster_3,"(100, 200, 2, 0.5, -2, -0.5)",281.56,0.463855025,140.12,0.49999957,0.000840101,0.026167176,-0.106605487,0.0000454,0.14143049,0.645156046,6.754921172,0.217074982,0.828398314
cluster_4,"(100, 200, 2, 0.5, -2, -0.5)",249.11,0.410395387,128.95,0.520732751,0.001668018,0.024923387,-0.099350868,0.000756046,0.130931956,0.602307733,6.391514571,-4.033979969,0.0000855
cluster_0,"(110, 50, 2, 0, -2, 0)",444.0636364,0.489596071,227.1818182,0.512394061,0.000792409,0.022094659,-0.115604336,0.000429722,0.148210664,0.661504562,11.83563783,2.951112662,0.003512498
cluster_1,"(110, 50, 2, 0, -2, 0)",435.0909091,0.479703318,224.3909091,0.516833199,0.00114484,0.021213348,-0.101933176,0.000620148,0.137963336,0.708264051,9.754993112,-0.151491604,0.879728168
cluster_2,"(110, 50, 2, 0, -2, 0)",436.6545455,0.481427283,224.1454545,0.513932441,0.001215309,0.021759052,-0.101554241,0.000573106,0.138264592,0.735034421,8.801009629,-0.656417865,0.512300164
cluster_3,"(110, 50, 2, 0, -2, 0)",460.7090909,0.507948281,232.3636364,0.504973564,0.000848003,0.024279541,-0.119470061,0.000207383,0.170969248,0.913752187,11.36127047,2.484629197,0.013721865
cluster_4,"(110, 50, 2, 0, -2, 0)",432.6090909,0.476967024,225.1636364,0.521744863,0.001160471,0.02211851,-0.109735131,0.000803545,0.131389057,0.391015674,7.832291905,-0.248137051,0.80427925
cluster_0,"(110, 50, 2, 0.1, -2, -0.1)",427.5727273,0.471414253,218.3,0.511534897,0.000771187,0.022188868,-0.115604336,0.000398959,0.147863806,0.661346465,11.87824481,2.974431383,0.003266014
cluster_1,"(110, 50, 2, 0.1, -2, -0.1)",416.9636364,0.45971735,215.3363636,0.517690389,0.001161424,0.021237509,-0.10079402,0.00064117,0.136627904,0.704372347,9.571065696,-0.396401192,0.692198667
cluster_2,"(110, 50, 2, 0.1, -2, -0.1)",419.9909091,0.463055027,215.3727273,0.513734919,0.001202491,0.02179851,-0.10112747,0.000558905,0.13681119,0.71283739,8.658028043,-0.640459052,0.52261061
cluster_3,"(110, 50, 2, 0.1, -2, -0.1)",443.8636364,0.489375564,223.7636364,0.504743373,0.000860402,0.024399678,-0.119007036,0.000203877,0.170969248,0.925826944,11.41851104,2.22952257,0.02679914
cluster_4,"(110, 50, 2, 0.1, -2, -0.1)",413.7727273,0.456199258,215.9909091,0.52332768,0.001196374,0.022128565,-0.109625126,0.000837095,0.131068752,0.390965129,7.931543503,-0.607046913,0.544501743
cluster_0,"(110, 50, 2, 0.2, -2, -0.2)",411.1363636,0.453292573,209.3727273,0.5102872,0.000747732,0.022280323,-0.115278906,0.000370219,0.147303318,0.673405106,11.87677227,3.430868444,0.000719659
cluster_1,"(110, 50, 2, 0.2, -2, -0.2)",397.7363636,0.438518593,205.2909091,0.517438158,0.001164574,0.021258425,-0.099683307,0.000644222,0.135809384,0.717192233,9.684696103,-0.215268044,0.829760298
cluster_2,"(110, 50, 2, 0.2, -2, -0.2)",402.7,0.44399118,206.4727273,0.513776601,0.001219371,0.021833283,-0.099869791,0.000558331,0.136803133,0.744383579,8.70296215,-0.575085031,0.565887488
cluster_3,"(110, 50, 2, 0.2, -2, -0.2)",427.2545455,0.471063446,215.1727273,0.504201017,0.000846414,0.024503822,-0.118739383,0.000167884,0.170182796,0.925040679,11.46002569,2.556278649,0.01126008
cluster_4,"(110, 50, 2, 0.2, -2, -0.2)",394.1454545,0.434559487,205.9545455,0.523888378,0.001239459,0.022178563,-0.10739891,0.000829798,0.130595918,0.429532214,7.852386751,-0.756675597,0.450110762
cluster_0,"(110, 50, 2, 0.3, -2, -0.3)",391.7454545,0.431913401,199.7272727,0.510895279,0.000785661,0.022289469,-0.112901917,0.00037368,0.147303318,0.726469649,11.96726002,3.301885979,0.001122322
cluster_1,"(110, 50, 2, 0.3, -2, -0.3)",380.3272727,0.419324446,196.3272727,0.517507144,0.001176216,0.021331566,-0.09854495,0.000664503,0.135809384,0.731054496,9.747359554,-0.006351156,0.994938355
cluster_2,"(110, 50, 2, 0.3, -2, -0.3)",383.2636364,0.422561892,196.6090909,0.513966467,0.001225298,0.021865259,-0.098680539,0.000569878,0.135094335,0.730474477,8.612094914,-0.351964539,0.725232153
cluster_3,"(110, 50, 2, 0.3, -2, -0.3)",407.6545455,0.449453744,205.2272727,0.5039629,0.000889698,0.02460811,-0.11615365,0.000144743,0.169905158,0.97482418,11.45023944,2.422194518,0.016245224
cluster_4,"(110, 50, 2, 0.3, -2, -0.3)",375.3454545,0.413831813,196.0909091,0.524025099,0.001234413,0.022163129,-0.105083045,0.000834481,0.125988774,0.408985179,7.411942863,-0.419280485,0.675454819
cluster_0,"(110, 50, 2, 0.4, -2, -0.4)",373.8727273,0.412208079,190.7545455,0.5114561,0.000816107,0.022395246,-0.112549097,0.000377871,0.145286196,0.709330831,11.7208815,2.824205417,0.00517998
cluster_1,"(110, 50, 2, 0.4, -2, -0.4)",360.5,0.397464168,186.1636364,0.517749165,0.00118602,0.021436995,-0.098380605,0.000672365,0.135809384,0.74868661,9.781722596,-0.147374003,0.882973174
cluster_2,"(110, 50, 2, 0.4, -2, -0.4)",363.1818182,0.400420968,186.5727273,0.514668109,0.001248126,0.021860984,-0.097720722,0.000602889,0.133324145,0.726944758,8.567535213,-0.558323743,0.577242322
